     WAVE 	               FLUX	
     3907.700000	     1637000.000000	
     3908.000000	     1738000.000000	
     3908.300000	     1815000.000000	
     3908.600000	     1865000.000000	
     3908.900000	     1888000.000000	
     3909.200000	     1886000.000000	
     3909.500000	     1864000.000000	
     3909.800000	     1834000.000000	
     3910.100000	     1804000.000000	
     3910.400000	     1786000.000000	
     3910.700000	     1785000.000000	
     3911.000000	     1801000.000000	
     3911.300000	     1831000.000000	
     3911.600000	     1867000.000000	
     3911.900000	     1896000.000000	
     3912.200000	     1910000.000000	
     3912.500000	     1903000.000000	
     3912.800000	     1873000.000000	
     3913.100000	     1825000.000000	
     3913.400000	     1768000.000000	
     3913.700000	     1712000.000000	
     3914.000000	     1666000.000000	
     3914.300000	     1636000.000000	
     3914.600000	     1618000.000000	
     3914.900000	     1604000.000000	
     3915.200000	     1587000.000000	
     3915.500000	     1562000.000000	
     3915.800000	     1529000.000000	
     3916.100000	     1494000.000000	
     3916.400000	     1462000.000000	
     3916.700000	     1439000.000000	
     3917.000000	     1424000.000000	
     3917.300000	     1412000.000000	
     3917.600000	     1394000.000000	
     3917.900000	     1363000.000000	
     3918.200000	     1315000.000000	
     3918.500000	     1248000.000000	
     3918.800000	     1168000.000000	
     3919.100000	     1081000.000000	
     3919.400000	      993600.000000	
     3919.700000	      913300.000000	
     3920.000000	      846400.000000	
     3920.300000	      797400.000000	
     3920.600000	      768300.000000	
     3920.900000	      757500.000000	
     3921.200000	      759800.000000	
     3921.500000	      769300.000000	
     3921.800000	      781300.000000	
     3922.100000	      794800.000000	
     3922.400000	      812300.000000	
     3922.700000	      838600.000000	
     3923.000000	      877700.000000	
     3923.300000	      928700.000000	
     3923.600000	      986400.000000	
     3923.900000	     1041000.000000	
     3924.200000	     1084000.000000	
     3924.500000	     1108000.000000	
     3924.800000	     1111000.000000	
     3925.100000	     1096000.000000	
     3925.400000	     1070000.000000	
     3925.700000	     1037000.000000	
     3926.000000	     1003000.000000	
     3926.300000	      969200.000000	
     3926.600000	      932700.000000	
     3926.900000	      891800.000000	
     3927.200000	      846000.000000	
     3927.500000	      796900.000000	
     3927.800000	      748400.000000	
     3928.100000	      703900.000000	
     3928.400000	      665500.000000	
     3928.700000	      632500.000000	
     3929.000000	      603200.000000	
     3929.300000	      575400.000000	
     3929.600000	      548500.000000	
     3929.900000	      523100.000000	
     3930.200000	      500700.000000	
     3930.500000	      482500.000000	
     3930.800000	      467900.000000	
     3931.100000	      454800.000000	
     3931.400000	      440200.000000	
     3931.700000	      421300.000000	
     3932.000000	      396900.000000	
     3932.300000	      367700.000000	
     3932.600000	      336300.000000	
     3932.900000	      306900.000000	
     3933.200000	      283800.000000	
     3933.500000	      271000.000000	
     3933.800000	      270500.000000	
     3934.100000	      282600.000000	
     3934.400000	      305700.000000	
     3934.700000	      337100.000000	
     3935.000000	      374000.000000	
     3935.300000	      413800.000000	
     3935.600000	      454900.000000	
     3935.900000	      496600.000000	
     3936.200000	      538600.000000	
     3936.500000	      580900.000000	
     3936.800000	      624200.000000	
     3937.100000	      669200.000000	
     3937.400000	      716800.000000	
     3937.700000	      767900.000000	
     3938.000000	      822500.000000	
     3938.300000	      879300.000000	
     3938.600000	      936000.000000	
     3938.900000	      988600.000000	
     3939.200000	     1033000.000000	
     3939.500000	     1067000.000000	
     3939.800000	     1088000.000000	
     3940.100000	     1095000.000000	
     3940.400000	     1091000.000000	
     3940.700000	     1079000.000000	
     3941.000000	     1063000.000000	
     3941.300000	     1044000.000000	
     3941.600000	     1023000.000000	
     3941.900000	      998000.000000	
     3942.200000	      966600.000000	
     3942.500000	      927800.000000	
     3942.800000	      883500.000000	
     3943.100000	      838700.000000	
     3943.400000	      801800.000000	
     3943.700000	      782900.000000	
     3944.000000	      790600.000000	
     3944.300000	      830900.000000	
     3944.600000	      904400.000000	
     3944.900000	     1005000.000000	
     3945.200000	     1122000.000000	
     3945.500000	     1239000.000000	
     3945.800000	     1342000.000000	
     3946.100000	     1418000.000000	
     3946.400000	     1459000.000000	
     3946.700000	     1466000.000000	
     3947.000000	     1444000.000000	
     3947.300000	     1407000.000000	
     3947.600000	     1367000.000000	
     3947.900000	     1338000.000000	
     3948.200000	     1327000.000000	
     3948.500000	     1341000.000000	
     3948.800000	     1378000.000000	
     3949.100000	     1432000.000000	
     3949.400000	     1495000.000000	
     3949.700000	     1558000.000000	
     3950.000000	     1611000.000000	
     3950.300000	     1645000.000000	
     3950.600000	     1655000.000000	
     3950.900000	     1640000.000000	
     3951.200000	     1600000.000000	
     3951.500000	     1543000.000000	
     3951.800000	     1480000.000000	
     3952.100000	     1425000.000000	
     3952.400000	     1393000.000000	
     3952.700000	     1397000.000000	
     3953.000000	     1439000.000000	
     3953.300000	     1514000.000000	
     3953.600000	     1604000.000000	
     3953.900000	     1688000.000000	
     3954.200000	     1748000.000000	
     3954.500000	     1769000.000000	
     3954.800000	     1748000.000000	
     3955.100000	     1691000.000000	
     3955.400000	     1611000.000000	
     3955.700000	     1523000.000000	
     3956.000000	     1445000.000000	
     3956.300000	     1387000.000000	
     3956.600000	     1355000.000000	
     3956.900000	     1350000.000000	
     3957.200000	     1367000.000000	
     3957.500000	     1397000.000000	
     3957.800000	     1435000.000000	
     3958.100000	     1472000.000000	
     3958.400000	     1503000.000000	
     3958.700000	     1519000.000000	
     3959.000000	     1513000.000000	
     3959.300000	     1479000.000000	
     3959.600000	     1413000.000000	
     3959.900000	     1317000.000000	
     3960.200000	     1200000.000000	
     3960.500000	     1073000.000000	
     3960.800000	      950800.000000	
     3961.100000	      846000.000000	
     3961.400000	      768200.000000	
     3961.700000	      721500.000000	
     3962.000000	      704100.000000	
     3962.300000	      710100.000000	
     3962.600000	      731200.000000	
     3962.900000	      759200.000000	
     3963.200000	      786700.000000	
     3963.500000	      808700.000000	
     3963.800000	      821600.000000	
     3964.100000	      823600.000000	
     3964.400000	      813800.000000	
     3964.700000	      792000.000000	
     3965.000000	      759200.000000	
     3965.300000	      717300.000000	
     3965.600000	      669000.000000	
     3965.900000	      617700.000000	
     3966.200000	      566400.000000	
     3966.500000	      517000.000000	
     3966.800000	      470500.000000	
     3967.100000	      427200.000000	
     3967.400000	      387900.000000	
     3967.700000	      353800.000000	
     3968.000000	      327500.000000	
     3968.300000	      312000.000000	
     3968.600000	      309800.000000	
     3968.900000	      322400.000000	
     3969.200000	      349300.000000	
     3969.500000	      388300.000000	
     3969.800000	      436600.000000	
     3970.100000	      490600.000000	
     3970.400000	      547700.000000	
     3970.700000	      606000.000000	
     3971.000000	      664000.000000	
     3971.300000	      720600.000000	
     3971.600000	      774900.000000	
     3971.900000	      825400.000000	
     3972.200000	      871000.000000	
     3972.500000	      910900.000000	
     3972.800000	      945900.000000	
     3973.100000	      977900.000000	
     3973.400000	     1010000.000000	
     3973.700000	     1046000.000000	
     3974.000000	     1089000.000000	
     3974.300000	     1138000.000000	
     3974.600000	     1191000.000000	
     3974.900000	     1243000.000000	
     3975.200000	     1290000.000000	
     3975.500000	     1327000.000000	
     3975.800000	     1354000.000000	
     3976.100000	     1373000.000000	
     3976.400000	     1389000.000000	
     3976.700000	     1410000.000000	
     3977.000000	     1438000.000000	
     3977.300000	     1478000.000000	
     3977.600000	     1530000.000000	
     3977.900000	     1594000.000000	
     3978.200000	     1669000.000000	
     3978.500000	     1753000.000000	
     3978.800000	     1843000.000000	
     3979.100000	     1932000.000000	
     3979.400000	     2013000.000000	
     3979.700000	     2075000.000000	
     3980.000000	     2106000.000000	
     3980.300000	     2101000.000000	
     3980.600000	     2062000.000000	
     3980.900000	     1996000.000000	
     3981.200000	     1921000.000000	
     3981.500000	     1854000.000000	
     3981.800000	     1809000.000000	
     3982.100000	     1790000.000000	
     3982.400000	     1796000.000000	
     3982.700000	     1818000.000000	
     3983.000000	     1848000.000000	
     3983.300000	     1879000.000000	
     3983.600000	     1910000.000000	
     3983.900000	     1941000.000000	
     3984.200000	     1975000.000000	
     3984.500000	     2010000.000000	
     3984.800000	     2041000.000000	
     3985.100000	     2064000.000000	
     3985.400000	     2074000.000000	
     3985.700000	     2076000.000000	
     3986.000000	     2078000.000000	
     3986.300000	     2093000.000000	
     3986.600000	     2132000.000000	
     3986.900000	     2201000.000000	
     3987.200000	     2295000.000000	
     3987.500000	     2397000.000000	
     3987.800000	     2486000.000000	
     3988.100000	     2538000.000000	
     3988.400000	     2541000.000000	
     3988.700000	     2491000.000000	
     3989.000000	     2402000.000000	
     3989.300000	     2295000.000000	
     3989.600000	     2197000.000000	
     3989.900000	     2132000.000000	
     3990.200000	     2112000.000000	
     3990.500000	     2136000.000000	
     3990.800000	     2194000.000000	
     3991.100000	     2269000.000000	
